,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r2
357,3.57e-06,0.004077506,0.010374466,0.132535305,97.45,41.99826431274414
358,3.58e-06,0.005287591,0.011446343,0.127271711,97.57,41.47676086425781
359,3.59e-06,0.006246601,0.012493801,0.136863524,97.36,41.715309143066406
360,3.6e-06,0.005297656,0.011664772,0.136635011,97.37,42.055240631103516
361,3.61e-06,0.005548132,0.011787259,0.133604315,97.46,41.57270812988281
362,3.62e-06,0.00721704,0.013614041,0.119736891,97.72,42.03721237182617
363,3.63e-06,0.007256887,0.013825306,0.122988412,97.69,42.53800582885742
364,3.64e-06,0.005138708,0.011292795,0.130311529,97.41,41.117919921875
365,3.65e-06,0.00516656,0.011436767,0.130976646,97.43,41.4471321105957
366,3.66e-06,0.007929853,0.014373265,0.117495638,97.72,41.958251953125
367,3.67e-06,0.006883974,0.013370556,0.120155783,97.73,42.04118347167969
368,3.68e-06,0.007673351,0.014079004,0.127122703,97.36,41.72129440307617
369,3.69e-06,0.004186573,0.010570435,0.138975774,97.41,41.59379577636719
370,3.7e-06,0.005266218,0.011632071,0.122219519,97.63,41.478919982910156
371,3.71e-06,0.005876512,0.012231145,0.125776517,97.58,41.38645935058594
372,3.72e-06,0.006050275,0.012130368,0.119337644,97.64,40.42812728881836
373,3.73e-06,0.005200864,0.010895719,0.141171778,97.43,39.07391357421875
374,3.74e-06,0.005494417,0.011536227,0.11035711,97.76,40.1927490234375
375,3.75e-06,0.005031436,0.010915431,0.117409428,97.71,39.611427307128906
376,3.76e-06,0.006281961,0.012291719,0.129030689,97.69,39.97924041748047
377,3.77e-06,0.006810852,0.01301643,0.12961238,97.7,40.571441650390625
378,3.78e-06,0.00514047,0.01151407,0.132299087,97.35,41.06260681152344
379,3.79e-06,0.007055595,0.01376703,0.129898641,97.55,42.081199645996094
380,3.8e-06,0.008191413,0.01480516,0.133869491,97.57,41.71881866455078
381,3.81e-06,0.00681538,0.013343492,0.136783153,97.56,41.3934211730957
382,3.82e-06,0.005976745,0.012241298,0.111140542,97.8,40.496116638183594
383,3.83e-06,0.006570454,0.012786529,0.12011447,97.57,40.28641891479492
384,3.84e-06,0.006020477,0.012107709,0.135693713,97.29,39.81477737426758
385,3.85e-06,0.008291537,0.014631992,0.140689437,97.42,40.581661224365234
386,3.86e-06,0.004114155,0.010513625,0.125864772,97.49,40.71724319458008
387,3.87e-06,0.010165894,0.016674375,0.120904004,97.68,41.00948715209961
388,3.88e-06,0.005278145,0.011504219,0.12312704,97.62,40.05818557739258
389,3.89e-06,0.007762041,0.014394248,0.145411608,97.22,41.2908935546875
390,3.9e-06,0.009066589,0.015674969,0.131734105,97.53,41.16377639770508
391,3.91e-06,0.004940397,0.011323835,0.135398775,97.53,40.40535354614258
392,3.92e-06,0.005600722,0.012118272,0.132882003,97.41,40.77548599243164
393,3.93e-06,0.007481673,0.01411888,0.123650052,97.65,41.095703125
394,3.94e-06,0.003992332,0.010360714,0.125703364,97.58,40.2037353515625
395,3.95e-06,0.005960166,0.012005712,0.142142825,97.63,39.1218376159668
396,3.96e-06,0.00459439,0.01071179,0.140401723,97.41,39.303916931152344
397,3.97e-06,0.005171758,0.011444077,0.144860337,97.33,39.74832534790039
398,3.98e-06,0.008127335,0.014548547,0.124148027,97.57,40.16677474975586
399,3.99e-06,0.005624044,0.011666568,0.135603586,97.47,38.91550827026367
400,4e-06,0.005219907,0.011624138,0.127886006,97.65,40.01321792602539
401,4.01e-06,0.006223914,0.01273069,0.125655958,97.58,40.281978607177734
402,4.02e-06,0.005640577,0.01217997,0.135290137,97.52,40.332550048828125
403,4.03e-06,0.003735693,0.010415062,0.116948249,97.74,40.71131896972656
404,4.04e-06,0.008072547,0.014631388,0.127918388,97.58,40.29237365722656
405,4.05e-06,0.00642793,0.013011028,0.146323188,97.12,40.31694793701172
406,4.06e-06,0.006647769,0.013330579,0.137510897,97.56,40.57107925415039
407,4.07e-06,0.005107177,0.011518699,0.135091124,97.6,39.690208435058594
408,4.08e-06,0.003613814,0.010064309,0.122737663,97.79,39.76183319091797
409,4.09e-06,0.006352732,0.012704924,0.123735249,97.57,39.409427642822266
410,4.1e-06,0.007254797,0.013463316,0.119628657,97.66,38.91366195678711
411,4.11e-06,0.004831447,0.01097082,0.137070593,97.35,38.649253845214844
412,4.12e-06,0.006743688,0.013070487,0.124940611,97.59,39.18712615966797
413,4.13e-06,0.004841055,0.011029158,0.122481569,97.63,38.70826721191406
414,4.14e-06,0.004919325,0.010855515,0.121929143,97.57,37.86637496948242
415,4.15e-06,0.007633432,0.014002749,0.127724467,97.46,39.17620849609375
416,4.16e-06,0.006038862,0.012438704,0.129201995,97.53,39.22274398803711
417,4.17e-06,0.003195751,0.009263176,0.123583917,97.62,38.14469909667969
418,4.18e-06,0.005663239,0.011703872,0.127515526,97.65,38.01483154296875
419,4.19e-06,0.006861209,0.013232312,0.131523787,97.36,38.994224548339844
420,4.2e-06,0.006319455,0.012896384,0.132351768,97.27,39.571903228759766
421,4.21e-06,0.007355925,0.014034884,0.136132398,97.41,39.83028030395508
422,4.22e-06,0.004021869,0.010681208,0.132532011,97.36,39.724578857421875
423,4.23e-06,0.00487832,0.011191091,0.118886647,97.75,38.63134765625
424,4.24e-06,0.008263034,0.014762188,0.120528698,97.71,39.15123748779297
425,4.25e-06,0.005579097,0.012138404,0.14604783,97.52,39.28570556640625
426,4.26e-06,0.009664839,0.016279246,0.126594664,97.66,39.40402603149414
427,4.27e-06,0.007160215,0.013673784,0.127341337,97.55,39.056705474853516
428,4.28e-06,0.006192126,0.012642161,0.135915009,97.43,38.82032775878906
429,4.29e-06,0.00460713,0.011240464,0.130425775,97.55,39.3221549987793
430,4.3e-06,0.004416527,0.010536926,0.141756325,97.43,37.727294921875
431,4.31e-06,0.005824012,0.012016037,0.142197003,97.5,37.90336227416992
432,4.32e-06,0.006523942,0.01311535,0.139695536,97.2,39.06134796142578
433,4.33e-06,0.003728813,0.010257192,0.1313884,97.47,38.8292236328125
434,4.34e-06,0.007663108,0.013973496,0.124644893,97.57,38.13143539428711
435,4.35e-06,0.004369583,0.010579604,0.113062626,97.71,37.783477783203125
436,4.36e-06,0.005160893,0.011494127,0.125916353,97.33,38.1126823425293
437,4.37e-06,0.007903418,0.014435722,0.121867672,97.54,38.66272735595703
438,4.38e-06,0.007395812,0.014050535,0.127300696,97.54,38.97875213623047
439,4.39e-06,0.006716326,0.01325285,0.117503102,97.76,38.587013244628906
440,4.4e-06,0.00316541,0.009519313,0.117463403,97.72,38.00090408325195
441,4.41e-06,0.007026532,0.013484244,0.116212,97.75,38.26661682128906
442,4.42e-06,0.005585437,0.01213995,0.129273158,97.52,38.50871658325195
443,4.43e-06,0.005322336,0.011620948,0.139690347,97.49,37.70687484741211
444,4.44e-06,0.004846939,0.011223518,0.141082187,97.26,37.896785736083984
445,4.45e-06,0.00415027,0.010671904,0.123182521,97.57,38.28231430053711
446,4.46e-06,0.006470732,0.012763327,0.130376649,97.34,37.561893463134766
447,4.47e-06,0.006697934,0.013408588,0.124800287,97.67,38.746158599853516
448,4.48e-06,0.004793676,0.011391414,0.134092536,97.34,38.37589645385742
449,4.49e-06,0.009971082,0.016748165,0.127384105,97.47,38.850643157958984
450,4.5e-06,0.004203027,0.011007534,0.134545041,97.42,38.885894775390625
451,4.51e-06,0.00605209,0.012889342,0.14456615,97.16,38.93610763549805
452,4.52e-06,0.005543371,0.012297778,0.123481707,97.58,38.65666580200195
453,4.53e-06,0.005699786,0.012199792,0.131787424,97.43,37.87981033325195
454,4.54e-06,0.00699314,0.01320017,0.12403092,97.77,36.975494384765625
455,4.55e-06,0.006658144,0.013157114,0.132949738,97.41,37.793453216552734
456,4.56e-06,0.004659588,0.011170172,0.120750747,97.82,37.78570556640625
457,4.57e-06,0.006413864,0.012632944,0.120107034,97.69,36.88968276977539
458,4.58e-06,0.00697185,0.013017199,0.13260028,97.29,36.331050872802734
459,4.59e-06,0.004932114,0.011196348,0.137480837,97.53,36.9426155090332
460,4.6e-06,0.004787795,0.011407875,0.137308019,97.47,37.936100006103516
461,4.61e-06,0.006967634,0.013548203,0.128764364,97.45,37.781681060791016
462,4.62e-06,0.00726271,0.014017752,0.127995737,97.37,38.23781204223633
463,4.63e-06,0.011624511,0.018443093,0.121616826,97.58,38.3757209777832
464,4.64e-06,0.006373521,0.012866535,0.124237617,97.5,37.40797805786133
465,4.65e-06,0.007895527,0.014473053,0.131166731,97.44,37.61012649536133
466,4.66e-06,0.006855799,0.013313854,0.124587372,97.53,37.226985931396484
467,4.67e-06,0.006265008,0.012439964,0.133675208,97.6,36.36289978027344
468,4.68e-06,0.005216894,0.011486965,0.129599804,97.53,36.60271453857422
469,4.69e-06,0.008761844,0.015466469,0.123680985,97.64,37.80949401855469
470,4.7e-06,0.004750906,0.011473529,0.136065706,97.31,37.81990432739258
471,4.71e-06,0.006581335,0.013092263,0.127107302,97.43,37.180137634277344
472,4.72e-06,0.007353448,0.014052979,0.143049157,97.32,37.67481994628906
473,4.73e-06,0.006523346,0.012894215,0.143252908,97.21,36.70022964477539
474,4.74e-06,0.010052469,0.016494854,0.133168609,97.38,36.86669158935547
475,4.75e-06,0.009113284,0.016003408,0.12799435,97.64,38.08612060546875
476,4.76e-06,0.005588911,0.012292822,0.113711878,97.81,37.52845001220703
477,4.77e-06,0.006071205,0.012667625,0.135353567,97.4,37.18732452392578
478,4.78e-06,0.005951187,0.012628327,0.124309761,97.66,37.37500762939453
479,4.79e-06,0.007291342,0.01377343,0.129174107,97.47,36.78660583496094
480,4.8e-06,0.006683277,0.013349024,0.12445258,97.59,37.265228271484375
481,4.81e-06,0.003962725,0.010619219,0.139015431,97.32,37.200626373291016
482,4.82e-06,0.008154359,0.014868668,0.11731286,97.65,37.32305145263672
483,4.83e-06,0.006791406,0.013474356,0.119919615,97.72,37.197227478027344
484,4.84e-06,0.00596835,0.012554691,0.126250108,97.59,36.88920974731445
485,4.85e-06,0.006596267,0.012650575,0.120804178,97.64,35.33144760131836
486,4.86e-06,0.006971819,0.012979328,0.135909166,97.24,35.15839767456055
487,4.87e-06,0.005951997,0.01241932,0.119532646,97.77,36.441627502441406
488,4.88e-06,0.00537708,0.011767333,0.125365708,97.45,36.186710357666016
489,4.89e-06,0.006935651,0.013385049,0.125103219,97.52,36.31659698486328
490,4.9e-06,0.005832812,0.012425339,0.13423724,97.51,36.67988204956055
491,4.91e-06,0.00832241,0.014790415,0.122985078,97.63,36.294803619384766
492,4.92e-06,0.007062469,0.013411341,0.134998186,97.11,35.92243194580078
493,4.93e-06,0.003338336,0.009513652,0.14972837,97.24,35.39208221435547
494,4.94e-06,0.005722688,0.011719195,0.128063568,97.39,34.840606689453125
495,4.95e-06,0.007765317,0.014027988,0.127000618,97.57,35.56945037841797
496,4.96e-06,0.005004856,0.011189301,0.1268667,97.63,35.31095886230469
497,4.97e-06,0.007266293,0.013566707,0.130506158,97.64,35.604618072509766
498,4.98e-06,0.00461828,0.010857754,0.131325573,97.52,35.396419525146484
499,4.99e-06,0.006700738,0.012983179,0.131461034,97.58,35.482479095458984
500,5e-06,0.008380885,0.01487501,0.125955427,97.46,36.039215087890625
