,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r4
357,3.57e-06,0.007467337,0.011580334,0.130386954,97.82,33.942596435546875
358,3.58e-06,0.005837446,0.010246664,0.137472432,97.61,35.09451675415039
359,3.59e-06,0.008763392,0.013345711,0.123512864,97.83,35.72691345214844
360,3.6e-06,0.00446488,0.008988921,0.128440473,97.61,35.44965362548828
361,3.61e-06,0.00608843,0.010550029,0.144411695,97.5,35.155364990234375
362,3.62e-06,0.00873795,0.013651612,0.138451728,97.59,36.842437744140625
363,3.63e-06,0.004979878,0.009709979,0.150418309,97.55,36.09789276123047
364,3.64e-06,0.003814969,0.008555223,0.134870019,97.77,36.086944580078125
365,3.65e-06,0.007799337,0.012842611,0.148789404,97.35,37.171478271484375
366,3.66e-06,0.005078488,0.009928551,0.146755651,97.46,36.40266799926758
367,3.67e-06,0.005198196,0.010007622,0.148002621,97.48,36.200416564941406
368,3.68e-06,0.00436292,0.009245789,0.142145018,97.6,36.42618179321289
369,3.69e-06,0.004384888,0.008960019,0.138294769,97.71,35.21182632446289
370,3.7e-06,0.00414061,0.008903001,0.144586048,97.5,35.87663269042969
371,3.71e-06,0.004258581,0.009115073,0.131648148,97.78,36.18048858642578
372,3.72e-06,0.007108924,0.011467044,0.142675079,97.59,34.22773361206055
373,3.73e-06,0.005282223,0.009674029,0.132149932,97.6,34.31367111206055
374,3.74e-06,0.005963676,0.010615516,0.146744029,97.7,35.26765441894531
375,3.75e-06,0.005151818,0.009680111,0.137143058,97.79,34.74974822998047
376,3.76e-06,0.004843354,0.00939976,0.148338159,97.42,34.811065673828125
377,3.77e-06,0.006419344,0.011092392,0.128784621,97.76,35.207035064697266
378,3.78e-06,0.004708596,0.00913966,0.129459579,97.77,34.23797607421875
379,3.79e-06,0.007722237,0.012377462,0.148558622,97.51,35.04698944091797
380,3.8e-06,0.004895812,0.009364555,0.145602828,97.46,34.29263687133789
381,3.81e-06,0.006082061,0.010860461,0.134709779,97.66,35.414310455322266
382,3.82e-06,0.007077396,0.012056748,0.138255674,97.59,36.10395431518555
383,3.83e-06,0.006194384,0.010899148,0.124659177,97.83,35.04850769042969
384,3.84e-06,0.006607582,0.011334397,0.151710352,97.62,35.084774017333984
385,3.85e-06,0.004491256,0.008857383,0.141496971,97.65,33.6757926940918
386,3.86e-06,0.005542247,0.010169878,0.129861985,97.85,34.62467575073242
387,3.87e-06,0.006403221,0.010955158,0.140287003,97.46,34.29593276977539
388,3.88e-06,0.005138007,0.00995369,0.148494895,97.44,35.23003387451172
389,3.89e-06,0.004992644,0.009678434,0.128541874,97.77,34.70696258544922
390,3.9e-06,0.005404935,0.009842864,0.149092722,97.32,33.73322677612305
391,3.91e-06,0.004823846,0.009362033,0.135039288,97.65,34.0684814453125
392,3.92e-06,0.006038869,0.010506978,0.142156125,97.37,33.76127243041992
393,3.93e-06,0.004526451,0.009311903,0.130786472,97.63,34.89516067504883
394,3.94e-06,0.004294356,0.008924095,0.158721039,97.24,34.27915954589844
395,3.95e-06,0.005957865,0.01035962,0.142651927,97.48,33.38215637207031
396,3.96e-06,0.006088158,0.010679047,0.138749415,97.7,34.04872131347656
397,3.97e-06,0.004571646,0.00904136,0.140820849,97.47,33.55402374267578
398,3.98e-06,0.004595352,0.009249192,0.136930767,97.63,34.195125579833984
399,3.99e-06,0.006795978,0.011418895,0.128217678,97.65,34.03858947753906
400,4e-06,0.007432117,0.012345414,0.150850739,97.28,35.04745864868164
401,4.01e-06,0.005946793,0.01086081,0.136687323,97.64,35.00629806518555
402,4.02e-06,0.00737782,0.012238838,0.133283679,97.55,34.77367401123047
403,4.03e-06,0.004357713,0.009088447,0.133378327,97.68,34.26192092895508
404,4.04e-06,0.008572135,0.012868508,0.139080912,97.54,32.610713958740234
405,4.05e-06,0.007056058,0.011344339,0.12509637,97.7,32.53974151611328
406,4.06e-06,0.007318496,0.01177731,0.147739516,97.68,33.13955307006836
407,4.07e-06,0.005135493,0.009534871,0.162131538,97.17,32.877471923828125
408,4.08e-06,0.004171669,0.008665078,0.134928826,97.7,33.18622970581055
409,4.09e-06,0.005233599,0.009897822,0.149395792,97.45,33.7697639465332
410,4.1e-06,0.004583718,0.009184454,0.137104865,97.56,33.49821853637695
411,4.11e-06,0.005804196,0.010261472,0.142510294,97.59,32.931678771972656
412,4.12e-06,0.004938281,0.009306291,0.145835504,97.47,32.5606575012207
413,4.13e-06,0.010642037,0.015452909,0.133086367,97.43,34.13004684448242
414,4.14e-06,0.004020249,0.008744396,0.128023081,97.6,33.780147552490234
415,4.15e-06,0.006596023,0.011291077,0.140092373,97.57,33.635372161865234
416,4.16e-06,0.006721918,0.011502555,0.127255455,97.86,33.89972686767578
417,4.17e-06,0.005106726,0.009666633,0.151019726,97.45,33.06815719604492
418,4.18e-06,0.005201662,0.009655058,0.132257565,97.73,32.64055252075195
419,4.19e-06,0.005876247,0.010252576,0.140268363,97.72,32.31826400756836
420,4.2e-06,0.003920222,0.0085003,0.146209347,97.48,33.02264404296875
421,4.21e-06,0.005488232,0.010335011,0.137132242,97.47,33.93013381958008
422,4.22e-06,0.005550327,0.010554051,0.132304697,97.62,34.43423843383789
423,4.23e-06,0.006577323,0.011540639,0.124908312,97.61,34.25435256958008
424,4.24e-06,0.006977784,0.011959226,0.135631428,97.67,34.2763557434082
425,4.25e-06,0.007010985,0.011919798,0.128087799,97.48,33.985511779785156
426,4.26e-06,0.005144805,0.009915541,0.142569972,97.49,33.46477508544922
427,4.27e-06,0.005494173,0.010411068,0.138103997,97.28,33.9337272644043
428,4.28e-06,0.005592044,0.010675683,0.137167712,97.54,34.463985443115234
429,4.29e-06,0.005981882,0.011034174,0.127429252,97.68,34.3174934387207
430,4.3e-06,0.00353548,0.008434898,0.158789987,97.28,33.7549934387207
431,4.31e-06,0.004777994,0.009633225,0.141379486,97.68,33.56342697143555
432,4.32e-06,0.004369782,0.008948999,0.14720751,97.51,32.557701110839844
433,4.33e-06,0.005833171,0.010598276,0.158155824,97.26,33.17357635498047
434,4.34e-06,0.006136861,0.01049672,0.14631219,97.44,31.695043563842773
435,4.35e-06,0.004198861,0.008773423,0.133519784,97.76,32.42874526977539
436,4.36e-06,0.004930404,0.009366916,0.151074522,97.25,31.89904022216797
437,4.37e-06,0.005100113,0.009638396,0.147980763,97.66,32.22590255737305
438,4.38e-06,0.006119529,0.010813736,0.134995959,97.57,32.737388610839844
439,4.39e-06,0.005057,0.009701615,0.136530588,97.71,32.526893615722656
440,4.4e-06,0.008240615,0.013009467,0.129415411,97.71,32.92156982421875
441,4.41e-06,0.003964471,0.008626079,0.158740088,97.38,32.512367248535156
442,4.42e-06,0.004035135,0.008842435,0.157175084,97.2,32.979148864746094
443,4.43e-06,0.005837379,0.010864074,0.145297184,97.49,33.68522262573242
444,4.44e-06,0.005746477,0.01056208,0.155858539,97.3,32.93319320678711
445,4.45e-06,0.003781867,0.00866697,0.141888856,97.64,33.1327018737793
446,4.46e-06,0.005338611,0.010199482,0.134018366,97.51,33.01335144042969
447,4.47e-06,0.006641304,0.01156273,0.147302244,97.38,33.18117141723633
448,4.48e-06,0.006312929,0.011552563,0.131807468,97.78,34.198848724365234
449,4.49e-06,0.005938296,0.010922033,0.133105367,97.71,33.31611633300781
450,4.5e-06,0.004738307,0.009631456,0.125674526,97.71,32.97523880004883
451,4.51e-06,0.004621787,0.009517248,0.143080448,97.41,32.94643783569336
452,4.52e-06,0.003055697,0.008059819,0.160983715,97.36,33.27321243286133
453,4.53e-06,0.005681651,0.010718301,0.152861712,97.45,33.34431457519531
454,4.54e-06,0.00670005,0.011625569,0.13105974,97.56,32.93806457519531
455,4.55e-06,0.004920161,0.00973512,0.152218008,97.58,32.530487060546875
456,4.56e-06,0.003072098,0.007713382,0.132493258,97.7,31.903379440307617
457,4.57e-06,0.006601826,0.011244216,0.134887359,97.56,31.87224769592285
458,4.58e-06,0.006149901,0.010841548,0.139632101,97.71,32.005889892578125
459,4.59e-06,0.008459164,0.013378122,0.134943793,97.64,32.73634719848633
460,4.6e-06,0.005175285,0.01020099,0.129038867,97.73,33.05366134643555
461,4.61e-06,0.005498581,0.010451712,0.151754283,97.42,32.778526306152344
462,4.62e-06,0.003984072,0.009038209,0.141777617,97.66,33.075199127197266
463,4.63e-06,0.005932703,0.010865546,0.131677742,97.6,32.64059829711914
464,4.64e-06,0.005866008,0.010713041,0.160261937,97.2,32.3205680847168
465,4.65e-06,0.005578361,0.010519646,0.142913283,97.67,32.59819030761719
466,4.66e-06,0.004708711,0.009856105,0.138271305,97.31,33.23538589477539
467,4.67e-06,0.008414256,0.013340859,0.136114052,97.59,32.47994613647461
468,4.68e-06,0.008209978,0.01329998,0.139978446,97.55,32.97888946533203
469,4.69e-06,0.00342731,0.008319638,0.141561018,97.62,32.29768371582031
470,4.7e-06,0.005433866,0.010461811,0.157597983,97.12,32.70742416381836
471,4.71e-06,0.006547721,0.011481571,0.135712599,97.88,32.36551284790039
472,4.72e-06,0.00622867,0.011095848,0.132247468,97.74,32.11201858520508
473,4.73e-06,0.00785881,0.012740564,0.136937782,97.54,32.12605285644531
474,4.74e-06,0.007603885,0.01241003,0.139163326,97.58,31.842653274536133
475,4.75e-06,0.007320168,0.011921565,0.140626549,97.56,31.124189376831055
476,4.76e-06,0.004576236,0.009308716,0.130700082,97.71,31.53122901916504
477,4.77e-06,0.004441767,0.009363648,0.13893121,97.65,32.122276306152344
478,4.78e-06,0.006192277,0.011064753,0.128697684,97.52,31.927204132080078
479,4.79e-06,0.005018421,0.010084082,0.137824543,97.75,32.51998519897461
480,4.8e-06,0.005660071,0.010468382,0.136399309,97.55,31.650142669677734
481,4.81e-06,0.006486673,0.011210019,0.143131633,97.48,31.336631774902344
482,4.82e-06,0.006397126,0.011381398,0.130531551,97.65,32.157135009765625
483,4.83e-06,0.005635257,0.010594851,0.135129548,97.46,32.0442008972168
484,4.84e-06,0.006772129,0.011758173,0.140108635,97.37,32.09633255004883
485,4.85e-06,0.007921327,0.013088108,0.122208508,97.7,32.63917541503906
486,4.86e-06,0.00511274,0.010164518,0.14154419,97.53,32.240665435791016
487,4.87e-06,0.006629674,0.011644492,0.131456603,97.72,32.08951187133789
488,4.88e-06,0.009246624,0.014383364,0.137780892,97.6,32.44396209716797
489,4.89e-06,0.006133218,0.011115871,0.138103614,97.45,31.92095947265625
490,4.9e-06,0.005092256,0.009852594,0.149158,97.55,31.168855667114258
491,4.91e-06,0.008372627,0.013221603,0.12581867,97.75,31.425649642944336
492,4.92e-06,0.003835101,0.008614803,0.12925821,97.92,31.168642044067383
493,4.93e-06,0.005832161,0.010794098,0.151425247,97.36,31.725038528442383
494,4.94e-06,0.008132048,0.01318865,0.149841299,97.38,31.993803024291992
495,4.95e-06,0.003436596,0.008464767,0.155087065,97.35,31.871496200561523
496,4.96e-06,0.006517939,0.011358979,0.134274153,97.71,31.24125862121582
497,4.97e-06,0.004424519,0.008883519,0.131391783,97.74,29.95301055908203
498,4.98e-06,0.007037076,0.011611516,0.141681424,97.6,30.307790756225586
499,4.99e-06,0.005968457,0.010535338,0.134242493,97.42,30.252384185791016
500,5e-06,0.006006297,0.01085271,0.149293499,97.42,31.133304595947266
