,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0-r3
358,3.58e-06,0.00687071,0.011828261,0.144861568,97.5,37.2127799987793
359,3.59e-06,0.005947691,0.010605752,0.126394291,97.62,36.020965576171875
360,3.6e-06,0.005640014,0.010299842,0.14308887,97.48,35.977725982666016
361,3.61e-06,0.007538243,0.012233047,0.138080203,97.49,36.06243896484375
362,3.62e-06,0.002848437,0.007730188,0.136884985,97.74,36.72261047363281
363,3.63e-06,0.005155646,0.00988694,0.144281094,97.55,36.10245132446289
364,3.64e-06,0.008503112,0.013282689,0.144204777,97.49,36.2363166809082
365,3.65e-06,0.004811861,0.009877286,0.147720747,97.49,37.253021240234375
366,3.66e-06,0.006492574,0.011230331,0.133924948,97.79,35.978729248046875
367,3.67e-06,0.006154355,0.010964577,0.143994621,97.64,36.20341491699219
368,3.68e-06,0.006875603,0.011989836,0.144579823,97.54,37.27918243408203
369,3.69e-06,0.003553267,0.008449425,0.130627305,97.77,36.42625427246094
370,3.7e-06,0.004905629,0.009875147,0.140963079,97.36,36.648502349853516
371,3.71e-06,0.005091211,0.010043737,0.144348464,97.52,36.53645324707031
372,3.72e-06,0.003452137,0.008196397,0.13905471,97.51,35.711883544921875
373,3.73e-06,0.005330233,0.010226626,0.139003915,97.44,36.231285095214844
374,3.74e-06,0.004881809,0.009653052,0.136151012,97.6,35.71741485595703
375,3.75e-06,0.008551551,0.013249929,0.137412055,97.51,35.396339416503906
376,3.76e-06,0.008783949,0.01345758,0.152757842,97.23,35.256019592285156
377,3.77e-06,0.004278175,0.009055146,0.149283892,97.63,35.59636306762695
378,3.78e-06,0.007060413,0.011979101,0.140832419,97.49,36.07270812988281
379,3.79e-06,0.004570907,0.009412961,0.139169261,97.49,35.74334716796875
380,3.8e-06,0.005368104,0.010115939,0.142131203,97.56,35.3472785949707
381,3.81e-06,0.008849621,0.01355796,0.14697995,97.47,35.15372848510742
382,3.82e-06,0.005661343,0.010540258,0.131737786,97.58,35.73797607421875
383,3.83e-06,0.005756543,0.010680356,0.137211721,97.76,35.85513687133789
384,3.84e-06,0.00891736,0.01395374,0.12991833,97.66,36.21542739868164
385,3.85e-06,0.00418595,0.008780916,0.159414875,97.14,34.547035217285156
386,3.86e-06,0.006466231,0.011275877,0.139592484,97.49,35.29903793334961
387,3.87e-06,0.006104107,0.010834327,0.123295119,97.83,34.96110534667969
388,3.88e-06,0.008411884,0.01312763,0.139313422,97.63,34.86256408691406
389,3.89e-06,0.00535904,0.00998889,0.143323408,97.55,34.49917221069336
390,3.9e-06,0.008139741,0.012945112,0.122765634,97.72,35.10194396972656
391,3.91e-06,0.0066921,0.011588736,0.139559723,97.52,35.38836669921875
392,3.92e-06,0.004630736,0.00954927,0.159099471,97.17,35.422142028808594
393,3.93e-06,0.004788162,0.009611135,0.141150061,97.61,35.03169250488281
394,3.94e-06,0.004276357,0.009228643,0.140474399,97.56,35.45314407348633
395,3.95e-06,0.00509816,0.009946915,0.134402639,97.85,35.03616714477539
396,3.96e-06,0.005109412,0.010120269,0.140223102,97.57,35.5720100402832
397,3.97e-06,0.004913561,0.009484218,0.136334244,97.64,33.9307975769043
398,3.98e-06,0.004963716,0.00971029,0.159470793,97.26,34.53413391113281
399,3.99e-06,0.005768671,0.010553229,0.134583966,97.74,34.628562927246094
400,4e-06,0.007751995,0.01241915,0.136280941,97.57,34.15829086303711
401,4.01e-06,0.004884847,0.009334959,0.132104443,97.68,33.312965393066406
402,4.02e-06,0.00511001,0.009715192,0.140474216,97.48,33.84623718261719
403,4.03e-06,0.008093371,0.013059758,0.145776126,97.31,35.10490036010742
404,4.04e-06,0.007343352,0.012515533,0.135317767,97.62,35.780479431152344
405,4.05e-06,0.003087101,0.008072188,0.14298721,97.47,35.083980560302734
406,4.06e-06,0.005966355,0.010858889,0.148383428,97.47,34.71393966674805
407,4.07e-06,0.005445763,0.010296425,0.151886633,97.48,34.522586822509766
408,4.08e-06,0.004474331,0.009222488,0.144322056,97.65,34.113983154296875
409,4.09e-06,0.006247502,0.011170409,0.141604107,97.48,34.69358825683594
410,4.1e-06,0.008856235,0.013961126,0.15492756,97.34,35.28590774536133
411,4.11e-06,0.008045593,0.01303084,0.1427673,97.48,34.827510833740234
412,4.12e-06,0.004987199,0.009858374,0.144974642,97.71,34.38494110107422
413,4.13e-06,0.006586083,0.011241021,0.141614294,97.63,33.572364807128906
414,4.14e-06,0.008471947,0.013410901,0.130947628,97.72,34.53960037231445
415,4.15e-06,0.008483063,0.01317105,0.133360247,97.6,33.61005401611328
416,4.16e-06,0.004147597,0.008890486,0.133535179,97.56,33.765628814697266
417,4.17e-06,0.00622007,0.010974342,0.139871765,97.7,33.76556396484375
418,4.18e-06,0.006191885,0.010858804,0.131343402,97.59,33.413883209228516
419,4.19e-06,0.004856081,0.00983434,0.151540285,97.36,34.469242095947266
420,4.2e-06,0.007211969,0.012126263,0.14409563,97.5,34.20628356933594
421,4.21e-06,0.005307383,0.01034856,0.142428822,97.55,34.60388946533203
422,4.22e-06,0.005731872,0.010721036,0.134232617,97.6,34.38410186767578
423,4.23e-06,0.003879047,0.008937789,0.142369053,97.61,34.58207321166992
424,4.24e-06,0.006075696,0.011024672,0.133479094,97.52,34.16447448730469
425,4.25e-06,0.005298131,0.010306639,0.136285265,97.61,34.328887939453125
426,4.26e-06,0.00532889,0.010204141,0.141809687,97.58,33.82935333251953
427,4.27e-06,0.003698484,0.008072621,0.13177178,97.75,32.00606155395508
428,4.28e-06,0.006997124,0.01128282,0.135430282,97.58,31.643814086914062
429,4.29e-06,0.00455957,0.009261281,0.126691309,97.68,33.10543441772461
430,4.3e-06,0.006118104,0.010849454,0.130735588,97.79,33.17097854614258
431,4.31e-06,0.003975505,0.008529665,0.128801805,97.82,32.50614547729492
432,4.32e-06,0.003745475,0.008538811,0.131199214,97.72,33.3101921081543
433,4.33e-06,0.004588794,0.009410537,0.153657478,97.6,33.370147705078125
434,4.34e-06,0.005867099,0.01038258,0.145157498,97.56,32.25575256347656
435,4.35e-06,0.007614973,0.012177558,0.1417343,97.49,32.38626480102539
436,4.36e-06,0.005479974,0.010252444,0.130032594,97.74,33.08478927612305
437,4.37e-06,0.005915515,0.010514048,0.125778012,97.67,32.439109802246094
438,4.38e-06,0.003168943,0.007784514,0.152263755,97.44,32.46202850341797
439,4.39e-06,0.010699974,0.015752042,0.134485143,97.56,33.92363357543945
440,4.4e-06,0.003795851,0.008810506,0.13850419,97.64,33.759361267089844
441,4.41e-06,0.004772992,0.009339404,0.135676563,97.59,32.17868423461914
442,4.42e-06,0.008369481,0.013220234,0.128348001,97.64,33.127864837646484
443,4.43e-06,0.006305003,0.011065102,0.137930905,97.56,32.77978515625
444,4.44e-06,0.005041556,0.009663139,0.13833585,97.5,32.262935638427734
445,4.45e-06,0.004923586,0.00981936,0.133875105,97.72,33.16886901855469
446,4.46e-06,0.008349099,0.013386225,0.131762053,97.57,33.60655212402344
447,4.47e-06,0.006520288,0.011520699,0.137787231,97.53,33.446372985839844
448,4.48e-06,0.008287892,0.013383856,0.132656677,97.68,33.72672653198242
449,4.49e-06,0.005263657,0.01022381,0.14392215,97.49,33.23719787597656
450,4.5e-06,0.005219508,0.010227389,0.141860889,97.55,33.359588623046875
451,4.51e-06,0.005023571,0.010245849,0.136362528,97.44,34.028419494628906
452,4.52e-06,0.004393181,0.00926702,0.143864362,97.53,32.83721923828125
453,4.53e-06,0.005442964,0.010242382,0.134801751,97.61,32.549564361572266
454,4.54e-06,0.005937517,0.010860774,0.135327621,97.61,32.93050003051758
455,4.55e-06,0.005223474,0.010062931,0.140026417,97.72,32.61314392089844
456,4.56e-06,0.006460827,0.011212964,0.142433523,97.47,32.28211975097656
457,4.57e-06,0.005617042,0.010605838,0.143259395,97.31,33.03997802734375
458,4.58e-06,0.00606364,0.011175405,0.139286629,97.54,33.40816879272461
459,4.59e-06,0.0050648,0.010038479,0.130892222,97.82,32.917930603027344
460,4.6e-06,0.004594725,0.009101049,0.129342303,97.62,31.299131393432617
461,4.61e-06,0.007205567,0.011721541,0.137799699,97.35,31.298620223999023
462,4.62e-06,0.007768138,0.01258787,0.146748071,97.32,32.299102783203125
463,4.63e-06,0.004262068,0.00943586,0.130363163,97.48,33.428279876708984
464,4.64e-06,0.005059524,0.010422967,0.129079582,97.8,33.998741149902344
465,4.65e-06,0.006647145,0.011945339,0.133154333,97.61,33.754947662353516
466,4.66e-06,0.003799645,0.009110511,0.135172886,97.73,33.759010314941406
467,4.67e-06,0.005990319,0.011113482,0.130075492,97.6,33.12154769897461
468,4.68e-06,0.004779294,0.00989328,0.12870732,97.49,33.05649948120117
469,4.69e-06,0.005113804,0.010085811,0.141425969,97.5,32.559627532958984
470,4.7e-06,0.005921186,0.010866977,0.145622141,97.48,32.439109802246094
471,4.71e-06,0.006109767,0.011369449,0.159664974,97.36,33.41714096069336
472,4.72e-06,0.004818013,0.009938804,0.131943343,97.77,32.93802261352539
473,4.73e-06,0.007287855,0.012305583,0.131311796,97.73,32.57039260864258
474,4.74e-06,0.005259657,0.010170375,0.135249557,97.52,32.18721008300781
475,4.75e-06,0.004927603,0.009836651,0.136671076,97.69,32.14784240722656
476,4.76e-06,0.007322925,0.012228097,0.140233496,97.36,32.101375579833984
477,4.77e-06,0.006858852,0.011837443,0.137128421,97.7,32.30680847167969
478,4.78e-06,0.005129479,0.010047017,0.131440826,97.67,32.074501037597656
479,4.79e-06,0.00541688,0.010337257,0.159942724,97.07,32.05025100708008
480,4.8e-06,0.006412682,0.011473964,0.129680886,97.5,32.4720458984375
481,4.81e-06,0.00604579,0.011017531,0.163255131,97.03,32.15005111694336
482,4.82e-06,0.003104405,0.008015098,0.14289822,97.64,31.918893814086914
483,4.83e-06,0.005942435,0.01090603,0.127544092,97.68,32.057125091552734
484,4.84e-06,0.007108813,0.011783068,0.133998182,97.56,31.07659912109375
485,4.85e-06,0.006847512,0.011546185,0.120406813,97.66,31.12552833557129
486,4.86e-06,0.006585892,0.011678253,0.132075679,97.57,32.36990737915039
487,4.87e-06,0.005199795,0.010326928,0.138719862,97.6,32.446868896484375
488,4.88e-06,0.00446037,0.009287435,0.129181331,97.82,31.450796127319336
489,4.89e-06,0.007131795,0.011530979,0.13793625,97.71,29.99380874633789
490,4.9e-06,0.005606798,0.00993905,0.136835867,97.61,29.734375
491,4.91e-06,0.007375713,0.011811415,0.139450527,97.39,30.056640625
492,4.92e-06,0.007197478,0.011853518,0.13245671,97.71,30.762798309326172
493,4.93e-06,0.008239339,0.01332031,0.13812236,97.19,32.10331726074219
494,4.94e-06,0.005576849,0.010658476,0.132145242,97.56,32.0728759765625
495,4.95e-06,0.004462923,0.009569935,0.143612044,97.5,32.12038803100586
496,4.96e-06,0.006180327,0.011112803,0.146539821,97.44,31.534914016723633
497,4.97e-06,0.004148213,0.009224051,0.144466647,97.45,31.957712173461914
498,4.98e-06,0.00590542,0.01073284,0.13350473,97.63,31.134567260742188
499,4.99e-06,0.006420051,0.011095969,0.140833395,97.48,30.61139488220215
500,5e-06,0.006414635,0.011287833,0.135530654,97.65,31.219221115112305
