,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
140,0.224,0.9355748,2.703907075,0.914213164,80.73,2.8096811771392822
141,0.2256,0.93944831,2.716602426,0.922359762,79.95,2.8066768646240234
142,0.2272,0.944925787,2.721063329,0.919611345,81.19,2.79597544670105
143,0.2288,0.94782211,2.718748023,0.930110718,79.57,2.782092332839966
144,0.2304,0.952974556,2.734186836,0.930955395,81.36,2.7804548740386963
145,0.232,0.957752632,2.74759262,0.937212771,77.71,2.777552843093872
146,0.2336,0.961908991,2.764975908,0.93426727,79.82,2.778233289718628
147,0.2352,0.967874016,2.754255314,0.958339714,79.95,2.755927562713623
148,0.2368,0.972050962,2.77489911,0.946050353,80.84,2.7592296600341797
149,0.2384,0.974970976,2.781936328,0.956215257,79.4,2.75309419631958
150,0.24,0.979523385,2.766065705,0.986174766,77.65,2.728353500366211
151,0.2416,0.983935922,2.811739126,0.963601979,78.86,2.7505249977111816
152,0.2432,0.988939945,2.809091355,0.956783616,79.04,2.735718011856079
153,0.2448,0.992709782,2.8245779,0.962509504,79.23,2.735525608062744
154,0.2464,0.997858317,2.832282978,0.971050731,79.28,2.7285308837890625
155,0.248,1.003210173,2.834965292,0.982911989,79.77,2.7177352905273438
156,0.2496,1.006364737,2.826980976,0.981630919,78.94,2.70076322555542
157,0.2512,1.010103802,2.830123954,1.003510968,78.63,2.6917052268981934
158,0.2528,1.016620989,2.863573628,0.987078988,79.3,2.7029531002044678
159,0.2544,1.020053398,2.840215942,1.009066776,78.99,2.67482852935791
160,0.256,1.023916497,2.872533929,0.996144054,79.45,2.687217950820923
161,0.2576,1.028300531,2.876340932,1.003212494,79.47,2.678440570831299
162,0.2592,1.034241595,2.871674487,1.013966706,78.73,2.662489175796509
163,0.2608,1.03916427,2.879952997,1.019011956,78.65,2.6567299365997314
164,0.2624,1.043506591,2.882642245,1.017173779,80.05,2.6474292278289795
165,0.264,1.04713212,2.882117498,1.029997328,79.42,2.6364145278930664
166,0.2656,1.05313446,2.892160708,1.034923881,76.88,2.6313538551330566
167,0.2672,1.05857017,2.902626567,1.045329438,78.41,2.6270499229431152
168,0.2688,1.061932861,2.905077765,1.041440945,77.1,2.6185741424560547
169,0.2704,1.068983247,2.921928376,1.044477382,78.25,2.617743492126465
170,0.272,1.072287151,2.919347164,1.064158248,76.02,2.6058878898620605
171,0.2736,1.077304066,2.921995659,1.055742587,78.07,2.596590757369995
172,0.2752,1.082388791,2.931266882,1.065984517,75.33,2.591966390609741
173,0.2768,1.08793843,2.934259521,1.070328172,76.17,2.5826761722564697
174,0.2784,1.093099588,2.938091527,1.078640125,77.21,2.5743162631988525
175,0.28,1.097461317,2.953898466,1.075687697,77.26,2.574902296066284
176,0.2816,1.103752269,2.970401378,1.075532912,76.49,2.574627637863159
177,0.2832,1.110099201,2.978492522,1.078430208,76.93,2.568542957305908
178,0.2848,1.11496726,2.94762007,1.105970657,77.1,2.5367023944854736
