,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r4
317,0.0634,1.746284577,1.911354724,1.747045414,38.34,1.6135770082473755
318,0.0636,1.749965841,1.937194612,1.741004462,40.94,1.7157648801803589
319,0.0638,1.751167547,1.930961109,1.758957,39.98,1.6787140369415283
320,0.064,1.751347733,1.920878892,1.74965347,40.77,1.6275516748428345
321,0.0642,1.755661233,1.931639398,1.742102433,41.55,1.6556246280670166
322,0.0644,1.754628825,1.917180393,1.761072391,35.93,1.5887393951416016
323,0.0646,1.755169592,1.915151941,1.77138542,33.53,1.5736920833587646
324,0.0648,1.757048817,1.924125886,1.748698859,37.26,1.6057240962982178
325,0.065,1.757379645,1.923074007,1.754845324,37.52,1.5966038703918457
326,0.0652,1.759835658,1.926950639,1.754625736,36.46,1.6009726524353027
327,0.0654,1.760530131,1.920058063,1.758999976,41.17,1.5618146657943726
328,0.0656,1.761384298,1.946975785,1.7338351,40.68,1.6820042133331299
329,0.0658,1.761111565,1.940814765,1.760664261,36.85,1.6525893211364746
330,0.066,1.764110862,1.929741939,1.753784384,40.21,1.5841596126556396
331,0.0662,1.766166167,1.929268351,1.754040651,39.63,1.5696430206298828
332,0.0664,1.766552277,1.929946131,1.756694031,40.5,1.5686780214309692
333,0.0666,1.769525045,1.935995114,1.757910867,33.76,1.5809966325759888
334,0.0668,1.768930156,1.92962784,1.760450934,39.11,1.551016926765442
335,0.067,1.767914366,1.930334572,1.772842309,37.7,1.5569785833358765
336,0.0672,1.77102007,1.94048271,1.760251571,35.96,1.5880067348480225
337,0.0674,1.771073901,1.917060252,1.787676431,36.43,1.4717233180999756
338,0.0676,1.774508727,1.94558116,1.753618682,37.51,1.5908039808273315
339,0.0678,1.774207591,1.926237974,1.770055306,37.84,1.4974431991577148
340,0.068,1.776392797,1.946885655,1.75486169,38.46,1.5834290981292725
341,0.0682,1.777387551,1.945421667,1.76086068,36.88,1.5696635246276855
342,0.0684,1.778165115,1.94718143,1.754101765,39.06,1.5719410181045532
343,0.0686,1.7767802,1.933511432,1.768267881,39.32,1.511526346206665
344,0.0688,1.780058839,1.942190134,1.767073129,40.51,1.535109043121338
345,0.069,1.783649355,1.94718063,1.764420003,36.63,1.5394864082336426
346,0.0692,1.780217788,1.934770873,1.766590891,38.76,1.4944651126861572
347,0.0694,1.784156817,1.941139043,1.77093204,36.7,1.503991961479187
348,0.0696,1.783824134,1.94229749,1.794332264,37.96,1.508945345878601
349,0.0698,1.786519158,1.949213761,1.769532731,37.78,1.5267181396484375
350,0.07,1.786021338,1.941426764,1.767995002,41.11,1.489992380142212
351,0.0702,1.787742925,1.938192882,1.788781832,38.85,1.4639540910720825
352,0.0704,1.78860317,1.94562332,1.832015034,39.14,1.4934523105621338
353,0.0706,1.789496687,1.947922344,1.769587802,37.93,1.497995138168335
354,0.0708,1.79131618,1.94824418,1.77278093,36.64,1.4887903928756714
355,0.071,1.791473295,1.958291143,1.765664757,36.77,1.5328232049942017
356,0.0712,1.792005895,1.945440179,1.80612133,34.44,1.4679837226867676
