,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
376,0.0752,2.031382155,2.597505818,2.0460643,23.92,2.743762731552124
377,0.0754,2.035643941,2.643800637,1.999413999,26.73,2.8400306701660156
378,0.0756,2.035003185,2.587283306,2.030202866,27.61,2.702824831008911
379,0.0758,2.037588487,2.618255475,2.031281544,23.24,2.767766237258911
380,0.076,2.041261466,2.636210635,2.026853149,22.4,2.7979037761688232
381,0.0762,2.043102595,2.592787321,2.050900897,21.61,2.6858274936676025
382,0.0764,2.040651799,2.612935432,2.024730102,24.12,2.7368977069854736
383,0.0766,2.042381074,2.591390975,2.04531502,21.82,2.677159309387207
384,0.0768,2.04616759,2.58684204,2.040849333,26.14,2.6532979011535645
385,0.077,2.047269294,2.567703175,2.064400746,22.98,2.5997912883758545
386,0.0772,2.051114493,2.576221828,2.060699536,23.86,2.6080524921417236
387,0.0774,2.051304209,2.59087136,2.05640147,22.96,2.640289068222046
388,0.0776,2.052873209,2.602981772,2.037357475,22.08,2.6625239849090576
389,0.0778,2.05126493,2.612340232,2.037371793,26.48,2.685462474822998
390,0.078,2.055305744,2.614717238,2.043878713,22.37,2.678048610687256
391,0.0782,2.059783976,2.6163945,2.035907995,22.72,2.667910099029541
392,0.0784,2.059088958,2.556080969,2.067976446,21.16,2.5177698135375977
393,0.0786,2.059612494,2.570322024,2.062195435,21.6,2.5490331649780273
394,0.0788,2.062827083,2.588482156,2.060956697,21.24,2.5827789306640625
395,0.079,2.063701514,2.570630976,2.083668801,23.58,2.5331461429595947
396,0.0792,2.072645241,2.601399367,2.049680107,23.55,2.5838329792022705
397,0.0794,2.071560691,2.627969002,2.047171451,23.53,2.647193670272827
398,0.0796,2.072395507,2.570200827,2.078652724,26.97,2.5007612705230713
399,0.0798,2.075466966,2.609631709,2.056886156,22.38,2.5872442722320557
400,0.08,2.079561991,2.616461825,2.051160196,25.25,2.5906004905700684
401,0.0802,2.076485266,2.585376162,2.074847051,26.17,2.518983840942383
402,0.0804,2.078349264,2.550258764,2.0980686,21.29,2.422703266143799
403,0.0806,2.078859023,2.563591107,2.086453887,31.35,2.452350378036499
404,0.0808,2.081695247,2.581478573,2.106505745,19.58,2.4870569705963135
405,0.081,2.083130152,2.580629657,2.082010151,20.27,2.4783074855804443
406,0.0812,2.087623326,2.606290633,2.088935597,24.55,2.5273568630218506
407,0.0814,2.0907401,2.578511072,2.085980529,22.65,2.447909116744995
408,0.0816,2.090300085,2.598348908,2.073505569,25.37,2.4952006340026855
409,0.0818,2.093613531,2.564686181,2.094317356,23.79,2.399744987487793
410,0.082,2.095046091,2.583381657,2.077908931,30.94,2.440342426300049
411,0.0822,2.101182524,2.574110149,2.090350552,30.19,2.3986196517944336
412,0.0824,2.103345459,2.589550652,2.095329052,21.44,2.4290990829467773
413,0.0826,2.104998564,2.573829203,2.099633794,22.7,2.3824000358581543
414,0.0828,2.113463664,2.595788573,2.095449783,30.4,2.413540840148926
415,0.083,2.110349667,2.61755444,2.081529094,28.22,2.4720327854156494
416,0.0832,2.110499898,2.613787233,2.103099203,19.48,2.4595046043395996
417,0.0834,2.118629734,2.634829766,2.073013458,21.62,2.4878525733947754
418,0.0836,2.117379204,2.623876087,2.088780376,19.84,2.4614064693450928
419,0.0838,2.123396147,2.554280419,2.117657873,21.29,2.267564296722412
420,0.084,2.125662217,2.577399699,2.116982229,24.44,2.3190207481384277
421,0.0842,2.137283122,2.558905041,2.126947518,24.35,2.2377209663391113
422,0.0844,2.138600416,2.546262108,2.13178853,24.64,2.1977546215057373
423,0.0846,2.150280455,2.574088272,2.123610547,23.54,2.238201856613159
424,0.0848,2.310519245,2.312213893,2.31623287,9.58,0.1413651555776596
425,0.085,2.309910344,2.31078822,2.30380878,11.35,0.10162706673145294
426,0.0852,2.309631756,2.310578678,2.310589608,11.35,0.1054234430193901
427,0.0854,2.310126873,2.311208092,2.30532783,11.35,0.11251896619796753
428,0.0856,2.309209316,2.309635492,2.309990537,9.58,0.07055983692407608
429,0.0858,2.309925317,2.313545424,2.305138043,11.35,0.2054080069065094
430,0.086,2.309256553,2.309524209,2.308710728,9.58,0.05578780546784401
431,0.0862,2.309929463,2.310378962,2.310412656,10.28,0.07221223413944244
432,0.0864,2.310143226,2.310968411,2.312319382,9.74,0.09772787988185883
433,0.0866,2.309357118,2.311439881,2.308926795,8.92,0.1550818532705307
434,0.0868,2.310062504,2.311842287,2.317220285,10.28,0.14319364726543427
435,0.087,2.309252861,2.310777683,2.311111813,11.35,0.13238897919654846
436,0.0872,2.310241077,2.31123454,2.309389411,10.1,0.1067366674542427
437,0.0874,2.309811273,2.310412766,2.309465916,11.35,0.08295837044715881
438,0.0876,2.309767731,2.310444538,2.3073937,10.09,0.08789839595556259
439,0.0878,2.309636481,2.310317021,2.305541716,9.58,0.08803941309452057
440,0.088,2.308568007,2.310782686,2.318824063,10.09,0.1586403101682663
441,0.0882,2.309531378,2.31019892,2.308112565,10.28,0.08699709922075272
442,0.0884,2.309425725,2.311898606,2.307361929,10.1,0.16725511848926544
443,0.0886,2.309804232,2.310591758,2.303679457,10.1,0.0942789688706398
444,0.0888,2.309491559,2.310273431,2.30864882,10.1,0.09383433312177658
445,0.089,2.309242793,2.31156026,2.311228722,10.28,0.1613655388355255
446,0.0892,2.309857846,2.310219625,2.303258381,11.35,0.0636853277683258
447,0.0894,2.309837797,2.311833949,2.306435207,11.35,0.1494261473417282
448,0.0896,2.309671214,2.311779904,2.308612688,10.28,0.1534087210893631
449,0.0898,2.30997973,2.310438642,2.307292786,9.74,0.07148659229278564
450,0.09,2.309363717,2.310241266,2.303809865,11.35,0.09874477982521057
