,L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy,r0
122,0.05368,1.508200956,2.592699075,1.493283377,42.17,4.4947733879089355
123,0.05412,1.510839371,2.546551725,1.510336106,41.49,4.3746209144592285
124,0.05456,1.514441546,2.533855364,1.530494578,45.57,4.322534561157227
125,0.055,1.520655322,2.563454118,1.513650877,44.04,4.354296684265137
126,0.05544,1.521495481,2.601233174,1.507222469,44.25,4.413132667541504
127,0.05588,1.52607787,2.572247675,1.528768665,42.72,4.326859474182129
128,0.05632,1.52995461,2.59535209,1.521545263,44.78,4.349352836608887
129,0.05676,1.534108213,2.601291765,1.529796293,43.67,4.33608865737915
130,0.0572,1.537094227,2.595951448,1.545479409,42.76,4.302497863769531
131,0.05764,1.540882868,2.587003441,1.536072657,44.96,4.2601847648620605
132,0.05808,1.543824708,2.587270025,1.546854949,48.39,4.238590717315674
133,0.05852,1.548384344,2.614068985,1.548542825,47.44,4.267383575439453
134,0.05896,1.551112411,2.595569815,1.548801561,44.59,4.208879470825195
135,0.0594,1.554408284,2.620418534,1.551815908,39.84,4.236302375793457
136,0.05984,1.558528832,2.641062975,1.541930794,40.97,4.253289699554443
137,0.06028,1.561560547,2.617534298,1.552918307,45.17,4.185425281524658
138,0.06072,1.566090348,2.619207943,1.574938107,41.0,4.164592266082764
139,0.06116,1.570606928,2.637099592,1.559620752,47.26,4.175851345062256
140,0.0616,1.572766678,2.638041164,1.579060535,41.17,4.158532619476318
141,0.06204,1.575360682,2.626674731,1.576747256,41.38,4.116523265838623
142,0.06248,1.578641384,2.63948204,1.575882848,47.7,4.120542049407959
143,0.06292,1.583225434,2.648100782,1.576131085,44.47,4.113913536071777
144,0.06336,1.586294894,2.670178847,1.573771656,39.73,4.136036396026611
145,0.0638,1.591283876,2.65266601,1.593549277,45.54,4.078729152679443
146,0.06424,1.592516714,2.667705728,1.591757028,42.0,4.091101169586182
147,0.06468,1.595963277,2.638021897,1.612211552,42.37,4.013847351074219
148,0.06512,1.600447737,2.667633087,1.593184856,42.46,4.048206806182861
149,0.06556,1.605899231,2.665232404,1.600711285,39.53,4.019722938537598
150,0.066,1.608451169,2.681165551,1.600955951,37.33,4.031528949737549
151,0.06644,1.610879918,2.687574835,1.605563782,48.38,4.025613784790039
152,0.06688,1.615549957,2.655873033,1.628310925,46.84,3.9439918994903564
153,0.06732,1.620467904,2.682890224,1.615905785,40.05,3.972611904144287
154,0.06776,1.622437571,2.688215037,1.634021666,41.59,3.965940475463867
155,0.0682,1.624977158,2.701205855,1.629582145,43.91,3.9724631309509277
156,0.06864,1.631600106,2.722464639,1.608247661,39.88,3.986543893814087
157,0.06908,1.633802945,2.704951795,1.626576544,42.3,3.9377517700195312
158,0.06952,1.638978363,2.659614527,1.654633356,50.12,3.8315987586975098
159,0.06996,1.641521271,2.68695042,1.639357565,43.81,3.8656489849090576
160,0.0704,1.64641738,2.734201969,1.636753006,39.58,3.9308431148529053
161,0.07084,1.648088061,2.727838003,1.637713176,38.51,3.904108762741089
162,0.07128,1.652245227,2.691028105,1.657807949,37.83,3.817497491836548
163,0.07172,1.657045242,2.710262159,1.66550015,41.13,3.8321144580841064
164,0.07216,1.66089032,2.696380429,1.671799214,42.58,3.788127899169922
165,0.0726,1.667124831,2.710157095,1.660774876,41.97,3.7903616428375244
166,0.07304,1.669414423,2.739477352,1.655759925,42.55,3.827578544616699
167,0.07348,1.67412805,2.718644229,1.67235266,41.16,3.770275354385376
168,0.07392,1.67887799,2.68954423,1.689977388,39.92,3.697622299194336
169,0.07436,1.681578971,2.72529056,1.676863591,43.3,3.746450424194336
170,0.0748,1.684779447,2.707583716,1.695127587,39.28,3.697815418243408
171,0.07524,1.688347762,2.698202031,1.703509807,42.12,3.663572072982788
172,0.07568,1.695757897,2.707500827,1.69989745,44.13,3.6563262939453125
173,0.07612,1.697137242,2.780637178,1.676858334,35.4,3.7728145122528076
174,0.07656,1.70042885,2.767530068,1.679400235,39.44,3.733376979827881
175,0.077,1.705800464,2.752023983,1.692590086,40.06,3.686098575592041
176,0.07744,1.710179466,2.714883808,1.716257695,50.03,3.6019396781921387
177,0.07788,1.715517474,2.705719796,1.728748294,47.57,3.565735101699829
178,0.07832,1.71948429,2.750489557,1.712916925,42.44,3.628221035003662
179,0.07876,1.724913548,2.720459054,1.732554158,36.83,3.5553085803985596
180,0.0792,1.728153925,2.741483187,1.718968991,41.11,3.576946973800659
181,0.07964,1.733851135,2.73903446,1.728232558,40.98,3.5526857376098633
182,0.08008,1.737318401,2.740425074,1.753815335,31.43,3.539249897003174
183,0.08052,1.743649542,2.730148472,1.74084685,36.12,3.500227451324463
184,0.08096,1.753368913,2.764413909,1.741327337,35.87,3.53387188911438
