L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.03920,1.579765848,1.821639664,1.568793633,41.620000000
0.03940,1.578786477,1.821431479,1.569370047,41.490000000
0.03960,1.579747629,1.826073217,1.560971868,44.510000000
0.03980,1.581912423,1.829676851,1.578300600,37.830000000
0.04000,1.584984533,1.819394438,1.575452858,40.070000000
0.04020,1.587287796,1.834603025,1.568863032,38.410000000
0.04040,1.587853259,1.840200494,1.575882518,38.080000000
0.04060,1.589246288,1.844582961,1.561518816,39.580000000
0.04080,1.591631447,1.832914361,1.586174264,42.040000000
0.04100,1.591282403,1.843329377,1.572106566,40.660000000
0.04120,1.592810160,1.842676905,1.574889626,38.240000000
0.04140,1.595858478,1.838537204,1.571147700,40.410000000
0.04160,1.596933304,1.835644812,1.608293122,38.280000000
0.04180,1.599734856,1.825692447,1.600704219,39.830000000
0.04200,1.600944010,1.839108567,1.596882933,40.060000000
0.04220,1.601259126,1.844768278,1.583375575,40.840000000
0.04240,1.602569590,1.839434488,1.598268779,40.500000000
0.04260,1.605050751,1.857789079,1.582114113,39.530000000
0.04280,1.604794500,1.836399965,1.599959935,40.760000000
0.04300,1.607666741,1.847224400,1.590501330,39.560000000
0.04320,1.607821328,1.849242860,1.587848449,39.910000000
0.04340,1.613266551,1.851920733,1.604517341,38.780000000
0.04360,1.615015430,1.849171001,1.619402138,39.590000000
0.04380,1.614295162,1.846870883,1.600070393,43.470000000
0.04400,1.614050506,1.857171596,1.599781358,40.770000000
0.04420,1.618703148,1.856878103,1.601706817,42.120000000
0.04440,1.617289332,1.848822742,1.618452280,39.820000000
0.04460,1.621304428,1.847710158,1.606110735,40.060000000
0.04480,1.622275272,1.859059714,1.620115628,40.100000000
0.04500,1.623734967,1.864656410,1.613997646,40.460000000
0.04520,1.624035881,1.873579193,1.598229874,38.260000000
0.04540,1.626169361,1.859489419,1.609029112,38.550000000
0.04560,1.626517418,1.857767090,1.611305283,39.790000000
0.04580,1.629767234,1.859482422,1.609334728,38.850000000
0.04600,1.628883274,1.847796827,1.635072143,41.600000000
0.04620,1.631094624,1.850697864,1.642939928,40.590000000
0.04640,1.634177252,1.880284396,1.616487786,41.920000000
0.04660,1.635809929,1.876339005,1.622015116,38.210000000
0.04680,1.638158798,1.871204790,1.611896368,37.820000000
0.04700,1.637117077,1.877149836,1.611142840,41.010000000
0.04720,1.638938436,1.866549374,1.653154520,38.120000000
0.04740,1.639533515,1.876664743,1.614820769,38.200000000
0.04760,1.641422246,1.874972615,1.645409683,41.680000000
0.04780,1.645380417,1.854355532,1.654401782,41.310000000
0.04800,1.643809194,1.885770276,1.628941231,39.470000000
0.04820,1.646563874,1.877025249,1.633617973,38.830000000
0.04840,1.647678826,1.876744269,1.647929731,37.570000000
0.04860,1.647775141,1.866250814,1.643259342,43.550000000
0.04880,1.651422395,1.875473880,1.643326506,40.680000000
0.04900,1.652717226,1.878319726,1.636890607,39.740000000
0.04920,1.652316032,1.874915538,1.646135377,38.080000000
0.04940,1.655048237,1.874230750,1.677268719,37.370000000
0.04960,1.655123767,1.866310179,1.648145811,40.040000000
0.04980,1.656366015,1.881386714,1.649889514,41.660000000
0.05000,1.658437816,1.864788929,1.666855133,38.140000000
0.05020,1.660897470,1.872536437,1.660687890,38.790000000
0.05040,1.663093201,1.885201029,1.647450682,39.650000000
0.05060,1.664251549,1.892087076,1.649377364,40.000000000
0.05080,1.663109185,1.886066652,1.646723805,40.470000000
0.05100,1.665468873,1.881402616,1.678866824,37.860000000
0.05120,1.666813470,1.899260028,1.645396240,39.370000000
0.05140,1.672542137,1.896328723,1.643371254,41.140000000
0.05160,1.671653693,1.882312783,1.663761916,37.870000000
0.05180,1.672025043,1.880379603,1.670214330,41.490000000
0.05200,1.673161643,1.890539462,1.653738743,39.160000000
0.05220,1.673069873,1.893733872,1.653162496,38.420000000
0.05240,1.676671440,1.881943831,1.672911800,38.060000000
0.05260,1.677900183,1.894858403,1.693574461,38.560000000
0.05280,1.679950106,1.886707775,1.673298343,37.670000000
0.05300,1.678915967,1.891257877,1.674020027,40.980000000
0.05320,1.679752156,1.889099886,1.666763764,38.530000000
0.05340,1.682953487,1.909161645,1.662151635,37.920000000
0.05360,1.684625036,1.882385334,1.684263171,39.920000000
0.05380,1.687030763,1.890436718,1.672113856,40.280000000
0.05400,1.688492684,1.905573996,1.663625793,40.810000000
0.05420,1.689449329,1.900679320,1.669076037,39.710000000
0.05440,1.691623112,1.906230369,1.665873754,40.450000000
0.05460,1.690669226,1.891832328,1.691042865,39.630000000
0.05480,1.691497263,1.901032820,1.681921746,40.190000000
0.05500,1.693468400,1.902109939,1.694676910,43.530000000
0.05520,1.695110744,1.911499328,1.690584740,38.700000000
0.05540,1.694812551,1.900723508,1.684804804,36.890000000
0.05560,1.697574843,1.902900822,1.677639892,39.360000000
0.05580,1.698698006,1.900128777,1.704696756,39.750000000
0.05600,1.698778459,1.902555900,1.684468070,39.110000000
0.05620,1.702723757,1.894154110,1.698246595,38.840000000
0.05640,1.704551886,1.921316339,1.683513445,38.540000000
0.05660,1.705192795,1.902074648,1.701687821,39.050000000
0.05680,1.704503079,1.917213290,1.678494670,38.100000000
0.05700,1.708616648,1.912448796,1.694451315,39.070000000
0.05720,1.709202609,1.925915137,1.700386533,35.530000000
0.05740,1.709469406,1.900432960,1.697631072,38.630000000
0.05760,1.712932601,1.896336344,1.729560991,38.350000000
0.05780,1.712289083,1.910711872,1.716014221,35.960000000
0.05800,1.713454620,1.907692954,1.704110466,38.790000000
0.05820,1.713773437,1.909512770,1.700632147,42.130000000
0.05840,1.716581738,1.895904474,1.735469597,34.080000000
0.05860,1.718912222,1.915843968,1.694534740,38.710000000
0.05880,1.719786610,1.918596156,1.721245066,39.070000000
0.05900,1.722581944,1.910013483,1.726653528,40.860000000
0.05920,1.721722366,1.910300418,1.711445135,40.950000000
0.05940,1.721506225,1.914909398,1.716191344,36.010000000
0.05960,1.725261685,1.921924290,1.709605516,34.970000000
0.05980,1.724768261,1.907915684,1.718498340,41.310000000
0.06000,1.727524113,1.913924836,1.708686040,39.730000000
0.06020,1.727150901,1.916585120,1.728199832,37.130000000
0.06040,1.729406162,1.913560911,1.723211128,41.330000000
0.06060,1.730879577,1.898444955,1.744781307,42.630000000
0.06080,1.731695079,1.918453459,1.716677209,39.390000000
0.06100,1.736805636,1.933399200,1.709781585,39.450000000
0.06120,1.735853345,1.932749183,1.708401410,39.960000000
0.06140,1.738938771,1.927140271,1.720740631,40.410000000
0.06160,1.739312717,1.926447943,1.727067745,39.650000000
0.06180,1.741780959,1.928407115,1.725992050,34.930000000
0.06200,1.737724930,1.920505273,1.716174350,38.630000000
0.06220,1.740872008,1.920292996,1.727755856,37.690000000
0.06240,1.742689732,1.924092740,1.724721726,38.430000000
0.06260,1.744107145,1.925871997,1.730464599,39.910000000
0.06280,1.747718400,1.939023820,1.721792272,36.190000000
0.06300,1.745190492,1.924987060,1.731342131,36.280000000
0.06320,1.746731186,1.941107638,1.721461874,36.600000000
0.06340,1.746284577,1.911354724,1.747045414,38.340000000
0.06360,1.749965841,1.937194612,1.741004462,40.940000000
0.06380,1.751167547,1.930961109,1.758957000,39.980000000
0.06400,1.751347733,1.920878892,1.749653470,40.770000000
0.06420,1.755661233,1.931639398,1.742102433,41.550000000
0.06440,1.754628825,1.917180393,1.761072391,35.930000000
0.06460,1.755169592,1.915151941,1.771385420,33.530000000
0.06480,1.757048817,1.924125886,1.748698859,37.260000000
0.06500,1.757379645,1.923074007,1.754845324,37.520000000
0.06520,1.759835658,1.926950639,1.754625736,36.460000000
0.06540,1.760530131,1.920058063,1.758999976,41.170000000
0.06560,1.761384298,1.946975785,1.733835100,40.680000000
0.06580,1.761111565,1.940814765,1.760664261,36.850000000
0.06600,1.764110862,1.929741939,1.753784384,40.210000000
0.06620,1.766166167,1.929268351,1.754040651,39.630000000
0.06640,1.766552277,1.929946131,1.756694031,40.500000000
0.06660,1.769525045,1.935995114,1.757910867,33.760000000
0.06680,1.768930156,1.929627840,1.760450934,39.110000000
0.06700,1.767914366,1.930334572,1.772842309,37.700000000
0.06720,1.771020070,1.940482710,1.760251571,35.960000000
0.06740,1.771073901,1.917060252,1.787676431,36.430000000
0.06760,1.774508727,1.945581160,1.753618682,37.510000000
0.06780,1.774207591,1.926237974,1.770055306,37.840000000
0.06800,1.776392797,1.946885655,1.754861690,38.460000000
0.06820,1.777387551,1.945421667,1.760860680,36.880000000
0.06840,1.778165115,1.947181430,1.754101765,39.060000000
0.06860,1.776780200,1.933511432,1.768267881,39.320000000
0.06880,1.780058839,1.942190134,1.767073129,40.510000000
0.06900,1.783649355,1.947180630,1.764420003,36.630000000
0.06920,1.780217788,1.934770873,1.766590891,38.760000000
0.06940,1.784156817,1.941139043,1.770932040,36.700000000
0.06960,1.783824134,1.942297490,1.794332264,37.960000000
0.06980,1.786519158,1.949213761,1.769532731,37.780000000
0.07000,1.786021338,1.941426764,1.767995002,41.110000000
0.07020,1.787742925,1.938192882,1.788781832,38.850000000
0.07040,1.788603170,1.945623320,1.832015034,39.140000000
0.07060,1.789496687,1.947922344,1.769587802,37.930000000
0.07080,1.791316180,1.948244180,1.772780930,36.640000000
0.07100,1.791473295,1.958291143,1.765664757,36.770000000
0.07120,1.792005895,1.945440179,1.806121330,34.440000000
0.07140,1.793062238,1.928301791,1.803237958,36.250000000
0.07160,1.795812496,1.955787993,1.771246629,36.910000000
0.07180,1.794005728,1.939189134,1.783327400,37.890000000
0.07200,1.796695470,1.957466855,1.782125312,41.070000000
0.07220,1.796588078,1.949454507,1.785796421,36.020000000
0.07240,1.797076183,1.943951378,1.794142979,35.040000000
0.07260,1.799266244,1.960543867,1.773821146,34.010000000
0.07280,1.800225512,1.938802817,1.793577790,36.790000000
0.07300,1.802342803,1.950244321,1.783370712,35.590000000
0.07320,1.802630998,1.951011129,1.803921756,34.380000000
0.07340,1.804141358,1.962644012,1.775148074,36.650000000
0.07360,1.802712594,1.960979993,1.799537331,31.570000000
0.07380,1.807513682,1.935512475,1.814469246,33.810000000
0.07400,1.805485931,1.951906161,1.792177531,39.800000000
0.07420,1.806047809,1.953927934,1.802909167,36.400000000
0.07440,1.807940217,1.930883169,1.818894893,37.270000000
0.07460,1.808870628,1.945838422,1.806403190,38.410000000
0.07480,1.808121131,1.947968401,1.808981059,41.600000000
0.07500,1.810326116,1.951515560,1.815423150,31.820000000
0.07520,1.811611501,1.950810355,1.805384747,37.300000000
0.07540,1.813511069,1.954964753,1.804984030,39.620000000
0.07560,1.813428927,1.951526796,1.803997923,36.700000000
0.07580,1.813462454,1.950344124,1.821870562,36.540000000
0.07600,1.813028963,1.961378718,1.795602531,41.340000000
0.07620,1.815902086,1.954707286,1.799068714,37.470000000
0.07640,1.815026530,1.945404646,1.829839971,31.940000000
0.07660,1.816348795,1.954878520,1.804217039,39.250000000
0.07680,1.817891014,1.957057771,1.806909126,35.580000000
0.07700,1.820361130,1.949756383,1.816490390,40.950000000
0.07720,1.817828348,1.948940182,1.825327297,36.840000000
0.07740,1.820925855,1.960220072,1.806031599,37.270000000
0.07760,1.822516098,1.946604824,1.825296034,38.780000000
0.07780,1.823929825,1.960896434,1.820255169,33.420000000
0.07800,1.823550737,1.959253517,1.814106079,29.840000000
0.07820,1.823821255,1.950828100,1.820167351,33.370000000
0.07840,1.824758400,1.961333498,1.811438703,31.260000000
0.07860,1.824872975,1.949616564,1.816558725,37.320000000
0.07880,1.826215005,1.965451117,1.817271132,34.340000000
0.07900,1.826280038,1.968338414,1.823199561,42.170000000
0.07920,1.826442337,1.953076800,1.818239654,36.090000000
0.07940,1.826661472,1.956697093,1.817220641,37.060000000
0.07960,1.827425834,1.953166015,1.837427446,35.650000000
0.07980,1.830366587,1.962401767,1.817814608,36.220000000
0.08000,1.829012222,1.962073583,1.811591372,36.600000000
0.08020,1.829796066,1.958599796,1.819125325,38.660000000
0.08040,1.831404345,1.964466678,1.817439672,37.370000000
0.08060,1.833709789,1.965810465,1.819715993,31.350000000
0.08080,1.831019206,1.953598544,1.823751449,39.830000000
0.08100,1.832915580,1.963265975,1.818313172,35.280000000
0.08120,1.834536671,1.979733363,1.849148597,39.120000000
0.08140,1.834480089,1.960406573,1.823525753,33.270000000
0.08160,1.833681472,1.951171586,1.833200194,34.400000000
0.08180,1.835449786,1.960380664,1.831290024,38.020000000
0.08200,1.836276802,1.963085029,1.828988709,31.530000000
0.08220,1.836998752,1.964326799,1.830835702,33.680000000
0.08240,1.838648973,1.976699666,1.816943225,39.310000000
0.08260,1.838812979,1.972781837,1.824188112,34.760000000
0.08280,1.838616781,1.955862953,1.840669441,36.650000000
0.08300,1.839876380,1.963236172,1.821496030,37.480000000
0.08320,1.839516747,1.968573952,1.837974615,39.760000000
0.08340,1.841342368,1.960779672,1.834787398,30.550000000
0.08360,1.840743466,1.952598427,1.842634392,35.280000000
0.08380,1.841967081,1.959186642,1.829317080,34.770000000
0.08400,1.842645759,1.965748280,1.826942265,39.170000000
0.08420,1.843127377,1.972523159,1.829661449,36.920000000
0.08440,1.843772768,1.967693383,1.834006191,38.750000000
0.08460,1.843724092,1.964529794,1.837517712,35.020000000
0.08480,1.846867943,1.977102972,1.828366822,32.830000000
0.08500,1.846732014,1.983893163,1.823049143,37.110000000
0.08520,1.845613011,1.963819778,1.837496584,37.040000000
0.08540,1.846091818,1.970262002,1.827924637,36.640000000
0.08560,1.848038735,1.974936732,1.847788887,35.800000000
0.08580,1.848389639,1.969339345,1.830936752,37.810000000
0.08600,1.847334826,1.959699636,1.851163350,36.460000000
0.08620,1.850136512,1.967312993,1.854259644,30.750000000
0.08640,1.848536999,1.963071385,1.843605647,38.600000000
0.08660,1.848606401,1.963114625,1.839499111,37.680000000
0.08680,1.850871151,1.967967484,1.835290055,38.860000000
0.08700,1.849659163,1.971948641,1.848542639,40.540000000
0.08720,1.851327892,1.967947640,1.851555600,31.610000000
0.08740,1.851267225,1.986761924,1.822770991,37.030000000
0.08760,1.852773806,1.971977289,1.836876287,37.080000000
0.08780,1.852241130,1.965507418,1.847708888,37.640000000
0.08800,1.853628488,1.962853235,1.855311508,37.540000000
0.08820,1.853880654,1.961618650,1.849389197,35.020000000
0.08840,1.853458192,1.968348302,1.842036532,32.340000000
0.08860,1.855115835,1.964295961,1.853404738,42.060000000
0.08880,1.855825803,1.974613797,1.869485011,37.350000000
0.08900,1.855978521,1.968488000,1.852376868,32.470000000
0.08920,1.855527734,1.979336782,1.839038357,34.140000000
0.08940,1.857599411,1.972366772,1.844782816,38.240000000
0.08960,1.857579897,1.968157381,1.851150569,38.180000000
0.08980,1.858501960,1.963205892,1.856649229,37.870000000
0.09000,1.860287719,1.980758600,1.838808887,39.300000000
0.09020,1.859207895,1.973552699,1.851379589,38.670000000
0.09040,1.858676946,1.963617284,1.857829064,39.370000000
0.09060,1.862482434,1.975785949,1.844128944,37.260000000
0.09080,1.860528420,1.972432911,1.861040583,37.190000000
0.09100,1.860594215,1.970559397,1.854936992,29.070000000
0.09120,1.861787722,1.967342483,1.851015058,34.150000000
0.09140,1.862762168,1.962288791,1.869487987,35.960000000
0.09160,1.862722483,1.967471514,1.869596448,30.080000000
0.09180,1.861856909,1.974433624,1.845133183,36.030000000
0.09200,1.863136450,1.978572399,1.845425054,32.390000000
0.09220,1.864043755,1.990017834,1.861736904,34.480000000
0.09240,1.865080958,1.979584162,1.857740390,34.580000000
0.09260,1.865237652,1.976446264,1.852601114,37.170000000
0.09280,1.864992180,1.966177316,1.863440754,32.610000000
0.09300,1.865253351,1.965166249,1.865113094,32.060000000
0.09320,1.865119198,1.975539372,1.858105545,37.270000000
0.09340,1.866243210,1.986781437,1.855079949,34.850000000
0.09360,1.867790435,1.981186906,1.845315269,36.510000000
0.09380,1.867649557,1.978059620,1.880419087,36.400000000
0.09400,1.869632423,1.976033876,1.864039993,31.600000000
0.09420,1.868395433,1.975478225,1.883647163,32.340000000
0.09440,1.868637612,1.969820370,1.874851267,34.250000000
0.09460,1.871196435,1.970368493,1.875903120,36.610000000
0.09480,1.868634156,1.982886943,1.862597650,36.670000000
0.09500,1.869947782,1.978259446,1.861176901,39.090000000
0.09520,1.870793678,1.969578162,1.865716648,36.240000000
0.09540,1.870086045,1.973654220,1.860214211,36.650000000
