L2_strength,Train_Loss,Train_Reg_Loss,Test_Loss,Test_Accuracy
0.000002570,0.007749046,0.012611981,0.130221178,97.690000000
0.000002580,0.003575387,0.008099308,0.137536796,97.690000000
0.000002590,0.004690567,0.009045936,0.130902520,97.640000000
0.000002600,0.005540335,0.010132748,0.139187256,97.450000000
0.000002610,0.004514832,0.009217476,0.137119611,97.730000000
0.000002620,0.003899029,0.008131713,0.134792097,97.740000000
0.000002630,0.003329036,0.007556692,0.140823111,97.650000000
0.000002640,0.004454452,0.008772053,0.139391856,97.660000000
0.000002650,0.003690373,0.007959278,0.150721368,97.560000000
0.000002660,0.004488359,0.008778062,0.147746880,97.460000000
0.000002670,0.003300660,0.007689568,0.142317564,97.530000000
0.000002680,0.005416398,0.009930880,0.130265939,97.640000000
0.000002690,0.003659542,0.008330143,0.151774228,97.520000000
0.000002700,0.006802242,0.011540089,0.139140704,97.530000000
0.000002710,0.004199271,0.008983341,0.136531672,97.850000000
0.000002720,0.004251088,0.008778655,0.148624635,97.420000000
0.000002730,0.004857380,0.009421871,0.136837673,97.730000000
0.000002740,0.004035497,0.008618122,0.150286147,97.500000000
0.000002750,0.007953277,0.012434025,0.136684903,97.670000000
0.000002760,0.003711540,0.008070292,0.129821079,97.680000000
0.000002770,0.007259150,0.011619366,0.135783087,97.660000000
0.000002780,0.005356562,0.009669246,0.127810104,97.690000000
0.000002790,0.004587910,0.009051168,0.136950877,97.550000000
0.000002800,0.005332814,0.009881043,0.144162785,97.540000000
0.000002810,0.006586023,0.011010724,0.146501365,97.540000000
0.000002820,0.004981549,0.009415381,0.150539889,97.380000000
0.000002830,0.003462010,0.008123710,0.147498916,97.480000000
0.000002840,0.006403525,0.010816184,0.117506401,97.800000000
0.000002850,0.005273209,0.009782241,0.135627537,97.680000000
0.000002860,0.004913650,0.009571416,0.135301472,97.610000000
0.000002870,0.003417322,0.008061577,0.134358964,97.760000000
0.000002880,0.006300645,0.010665378,0.145079773,97.350000000
0.000002890,0.006950788,0.011590671,0.130506861,97.540000000
0.000002900,0.006635308,0.011182476,0.135733326,97.580000000
0.000002910,0.005803420,0.010172205,0.130398264,97.720000000
0.000002920,0.003504631,0.007988725,0.155204233,97.350000000
0.000002930,0.006078829,0.010735561,0.138484243,97.430000000
0.000002940,0.007373593,0.012138887,0.129026624,97.760000000
0.000002950,0.002980752,0.007429913,0.153456795,97.590000000
0.000002960,0.006292896,0.010820802,0.139078403,97.570000000
0.000002970,0.005117682,0.009636657,0.164135493,97.240000000
0.000002980,0.007541086,0.012162236,0.139002650,97.690000000
0.000002990,0.003625931,0.008082295,0.137010967,97.700000000
0.000003000,0.006400797,0.011037197,0.143779697,97.510000000
0.000003010,0.004460248,0.008954248,0.142670212,97.490000000
0.000003020,0.007174783,0.011905389,0.139798804,97.510000000
0.000003030,0.006241072,0.010864862,0.133476020,97.580000000
0.000003040,0.004526743,0.009028634,0.146930311,97.530000000
0.000003050,0.004981013,0.009470783,0.143601750,97.750000000
0.000003060,0.004321695,0.009211170,0.132366632,97.670000000
0.000003070,0.006925279,0.011722765,0.147582138,97.490000000
